[main] [ 2014-10-09 15:40:37.601 CDT ] [NativeSystem.isCmdScv:502]  isCmdScv: cmd=[/usr/bin/ssh -o FallBackToRsh=no -o PasswordAuthentication=no -o StrictHostKeyChecking=yes -o NumberOfPasswordPrompts=0 odie2 -n /bin/rm -f /u01/app/11.2.0.4/grid/network/admin/CFSFileName1412887237500342163587288280921.tmp]
[main] [ 2014-10-09 15:40:37.601 CDT ] [NativeSystem.isCmdScv:552]  isCmdScv: /usr/bin/ssh is present.
[main] [ 2014-10-09 15:40:37.601 CDT ] [NativeSystem.isCmdScv:554]  isCmdScv: /usr/bin/ssh is a file.
[main] [ 2014-10-09 15:40:37.601 CDT ] [NativeSystem.isCmdScv:571]  isCmdScv: returned true
[main] [ 2014-10-09 15:40:37.601 CDT ] [NativeSystem.rununixcmd:1152]  NativeSystem.rununixcmd: RetString 1| :successful
[main] [ 2014-10-09 15:40:37.602 CDT ] [UnixSystem.isSharedPath:1606]  UnixSystem.isShared: removing file /u01/app/11.2.0.4/grid/network/admin/CFSFileName1412887237500342163587288280921.tmpon  odie1
[main] [ 2014-10-09 15:40:37.602 CDT ] [RuntimeExec.runCommand:75]  Calling Runtime.exec() with the command 
[main] [ 2014-10-09 15:40:37.602 CDT ] [RuntimeExec.runCommand:77]  /bin/rm 
[main] [ 2014-10-09 15:40:37.602 CDT ] [RuntimeExec.runCommand:77]  -f 
[main] [ 2014-10-09 15:40:37.602 CDT ] [RuntimeExec.runCommand:77]  /u01/app/11.2.0.4/grid/network/admin/CFSFileName1412887237500342163587288280921.tmp 
[Thread-23] [ 2014-10-09 15:40:37.605 CDT ] [StreamReader.run:61]  In StreamReader.run 
[Thread-24] [ 2014-10-09 15:40:37.605 CDT ] [StreamReader.run:61]  In StreamReader.run 
[main] [ 2014-10-09 15:40:37.605 CDT ] [RuntimeExec.runCommand:142]  runCommand: Waiting for the process
[main] [ 2014-10-09 15:40:37.607 CDT ] [RuntimeExec.runCommand:144]  runCommand: process returns 0
[main] [ 2014-10-09 15:40:37.607 CDT ] [RuntimeExec.runCommand:161]  RunTimeExec: output>
[main] [ 2014-10-09 15:40:37.607 CDT ] [RuntimeExec.runCommand:170]  RunTimeExec: error>
[main] [ 2014-10-09 15:40:37.607 CDT ] [RuntimeExec.runCommand:192]  Returning from RunTimeExec.runCommand
[main] [ 2014-10-09 15:40:37.608 CDT ] [NativeSystem.isCmdScv:502]  isCmdScv: cmd=[/bin/rm -f /u01/app/11.2.0.4/grid/network/admin/CFSFileName1412887237500342163587288280921.tmp]
[main] [ 2014-10-09 15:40:37.608 CDT ] [NativeSystem.isCmdScv:571]  isCmdScv: returned false
[main] [ 2014-10-09 15:40:37.608 CDT ] [NativeSystem.rununixcmd:1152]  NativeSystem.rununixcmd: RetString 1| :successful
[main] [ 2014-10-09 15:40:37.608 CDT ] [UnixSystem.isSharedPath:1611]  UnixSystem.isShared: creating file /u01/app/11.2.0.4/grid/network/admin/CFSFileName1412887237500342163587288280921.tmp
[main] [ 2014-10-09 15:40:37.609 CDT ] [UnixSystem.testCFSFile:1706]  The unix command is /usr/bin/ssh -o FallBackToRsh=no  -o PasswordAuthentication=no  -o StrictHostKeyChecking=yes  -o NumberOfPasswordPrompts=0  odie2 -n /bin/sh -c "/bin/ls /u01/app/11.2.0.4/grid/network/admin > /dev/null 2>&1  && /bin/cat /u01/app/11.2.0.4/grid/network/admin/CFSFileName1412887237500342163587288280921.tmp"
[main] [ 2014-10-09 15:40:37.609 CDT ] [RuntimeExec.runCommand:75]  Calling Runtime.exec() with the command 
[main] [ 2014-10-09 15:40:37.609 CDT ] [RuntimeExec.runCommand:77]  /usr/bin/ssh 
[main] [ 2014-10-09 15:40:37.609 CDT ] [RuntimeExec.runCommand:77]  -o 
[main] [ 2014-10-09 15:40:37.609 CDT ] [RuntimeExec.runCommand:77]  FallBackToRsh=no 
[main] [ 2014-10-09 15:40:37.609 CDT ] [RuntimeExec.runCommand:77]  -o 
[main] [ 2014-10-09 15:40:37.610 CDT ] [RuntimeExec.runCommand:77]  PasswordAuthentication=no 
[main] [ 2014-10-09 15:40:37.610 CDT ] [RuntimeExec.runCommand:77]  -o 
[main] [ 2014-10-09 15:40:37.610 CDT ] [RuntimeExec.runCommand:77]  StrictHostKeyChecking=yes 
[main] [ 2014-10-09 15:40:37.610 CDT ] [RuntimeExec.runCommand:77]  -o 
[main] [ 2014-10-09 15:40:37.610 CDT ] [RuntimeExec.runCommand:77]  NumberOfPasswordPrompts=0 
[main] [ 2014-10-09 15:40:37.611 CDT ] [RuntimeExec.runCommand:77]  odie2 
[main] [ 2014-10-09 15:40:37.611 CDT ] [RuntimeExec.runCommand:77]  -n 
[main] [ 2014-10-09 15:40:37.611 CDT ] [RuntimeExec.runCommand:77]  /bin/sh 
[main] [ 2014-10-09 15:40:37.611 CDT ] [RuntimeExec.runCommand:77]  -c 
[main] [ 2014-10-09 15:40:37.611 CDT ] [RuntimeExec.runCommand:77]  "/bin/ls 
[main] [ 2014-10-09 15:40:37.611 CDT ] [RuntimeExec.runCommand:77]  /u01/app/11.2.0.4/grid/network/admin 
[main] [ 2014-10-09 15:40:37.612 CDT ] [RuntimeExec.runCommand:77]  > 
[main] [ 2014-10-09 15:40:37.612 CDT ] [RuntimeExec.runCommand:77]  /dev/null 
[main] [ 2014-10-09 15:40:37.612 CDT ] [RuntimeExec.runCommand:77]  2>&1 
[main] [ 2014-10-09 15:40:37.612 CDT ] [RuntimeExec.runCommand:77]  && 
[main] [ 2014-10-09 15:40:37.612 CDT ] [RuntimeExec.runCommand:77]  /bin/cat 
[main] [ 2014-10-09 15:40:37.613 CDT ] [RuntimeExec.runCommand:77]  /u01/app/11.2.0.4/grid/network/admin/CFSFileName1412887237500342163587288280921.tmp" 
[Thread-25] [ 2014-10-09 15:40:37.615 CDT ] [StreamReader.run:61]  In StreamReader.run 
[main] [ 2014-10-09 15:40:37.615 CDT ] [RuntimeExec.runCommand:142]  runCommand: Waiting for the process
[Thread-26] [ 2014-10-09 15:40:37.615 CDT ] [StreamReader.run:61]  In StreamReader.run 
[Thread-26] [ 2014-10-09 15:40:37.748 CDT ] [StreamReader.run:65]  ERROR>/bin/cat: /u01/app/11.2.0.4/grid/network/admin/CFSFileName1412887237500342163587288280921.tmp: No such file or directory
[main] [ 2014-10-09 15:40:37.748 CDT ] [RuntimeExec.runCommand:144]  runCommand: process returns 1
[main] [ 2014-10-09 15:40:37.748 CDT ] [RuntimeExec.runCommand:161]  RunTimeExec: output>
[main] [ 2014-10-09 15:40:37.748 CDT ] [RuntimeExec.runCommand:170]  RunTimeExec: error>
[main] [ 2014-10-09 15:40:37.748 CDT ] [RuntimeExec.runCommand:173]  /bin/cat: /u01/app/11.2.0.4/grid/network/admin/CFSFileName1412887237500342163587288280921.tmp: No such file or directory
[main] [ 2014-10-09 15:40:37.749 CDT ] [RuntimeExec.runCommand:192]  Returning from RunTimeExec.runCommand
[main] [ 2014-10-09 15:40:37.749 CDT ] [UnixSystem.testCFSFile:1718]  Command output is empty
[main] [ 2014-10-09 15:40:37.749 CDT ] [UnixSystem.testCFSFile:1719]  ERROR: /bin/cat: /u01/app/11.2.0.4/grid/network/admin/CFSFileName1412887237500342163587288280921.tmp: No such file or directory from node odie2
[main] [ 2014-10-09 15:40:37.749 CDT ] [OPSUtil.isShared:252]  OPSUtil.isShared returns: false
[main] [ 2014-10-09 15:40:37.768 CDT ] [ConfigureProfileOPS.<init>:66]  Inside ConfigureProfileOPS
[main] [ 2014-10-09 15:40:37.811 CDT ] [ConfigureProfileOPS.setNodeList:72]  configProfileOPS: setting OPSNodeNames: #nodes is 2
[main] [ 2014-10-09 15:40:37.811 CDT ] [ConfigureProfileOPS.setNodeList:74]  node[0] is odie1
[main] [ 2014-10-09 15:40:37.811 CDT ] [ConfigureProfileOPS.setNodeList:74]  node[1] is odie2
[main] [ 2014-10-09 15:40:37.811 CDT ] [OPSUtil.isShared:242]  odie1
[main] [ 2014-10-09 15:40:37.811 CDT ] [OPSUtil.isShared:242]  odie2
[main] [ 2014-10-09 15:40:37.811 CDT ] [GetActiveNodes.create:226]  Returning an existing instance of GetActiveNodes
[main] [ 2014-10-09 15:40:37.812 CDT ] [Cluster.verifyNodeList:1148]  clusterNodes[0]=odie1
[main] [ 2014-10-09 15:40:37.812 CDT ] [Cluster.verifyNodeList:1148]  clusterNodes[1]=odie2
[main] [ 2014-10-09 15:40:37.812 CDT ] [Cluster.verifyNodeList:1153]  nodeList[0]=odie1
[main] [ 2014-10-09 15:40:37.812 CDT ] [Cluster.verifyNodeList:1153]  nodeList[1]=odie2
[main] [ 2014-10-09 15:40:37.812 CDT ] [GetActiveNodes.create:226]  Returning an existing instance of GetActiveNodes
[main] [ 2014-10-09 15:40:37.813 CDT ] [Cluster.isSharedPath:1072]  NodeList=[odie1, odie2]
[main] [ 2014-10-09 15:40:37.813 CDT ] [Cluster.isSharedPath:1108]  pathName=/u01/app/11.2.0.4/grid/network/admin/ dirPath = /u01/app/11.2.0.4/grid/network/admin
[main] [ 2014-10-09 15:40:37.813 CDT ] [UnixSystem.isSharedPath:1592]  dirPath=/u01/app/11.2.0.4/grid/network/admin
[main] [ 2014-10-09 15:40:37.813 CDT ] [UnixSystem.isSharedPath:1597]  UnixSystem.isShared: pathName=/u01/app/11.2.0.4/grid/network/admin tempFile=CFSFileName14128872378136797758696065309208.tmp
[main] [ 2014-10-09 15:40:37.814 CDT ] [UnixSystem.isSharedPath:1602]  UnixSystem.isShared: dirPathName is /u01/app/11.2.0.4/grid/network/admin/CFSFileName14128872378136797758696065309208.tmp
[main] [ 2014-10-09 15:40:37.814 CDT ] [UnixSystem.isSharedPath:1606]  UnixSystem.isShared: removing file /u01/app/11.2.0.4/grid/network/admin/CFSFileName14128872378136797758696065309208.tmpon  odie2
[main] [ 2014-10-09 15:40:37.814 CDT ] [Utils.getLocalHost:481]  Hostname retrieved: odie1.ship.iodp.tamu.edu, returned: odie1
[main] [ 2014-10-09 15:40:37.814 CDT ] [RuntimeExec.runCommand:75]  Calling Runtime.exec() with the command 
[main] [ 2014-10-09 15:40:37.814 CDT ] [RuntimeExec.runCommand:77]  /usr/bin/ssh 
[main] [ 2014-10-09 15:40:37.815 CDT ] [RuntimeExec.runCommand:77]  -o 
[main] [ 2014-10-09 15:40:37.815 CDT ] [RuntimeExec.runCommand:77]  FallBackToRsh=no 
[main] [ 2014-10-09 15:40:37.815 CDT ] [RuntimeExec.runCommand:77]  -o 
[main] [ 2014-10-09 15:40:37.815 CDT ] [RuntimeExec.runCommand:77]  PasswordAuthentication=no 
[main] [ 2014-10-09 15:40:37.816 CDT ] [RuntimeExec.runCommand:77]  -o 
[main] [ 2014-10-09 15:40:37.816 CDT ] [RuntimeExec.runCommand:77]  StrictHostKeyChecking=yes 
[main] [ 2014-10-09 15:40:37.816 CDT ] [RuntimeExec.runCommand:77]  -o 
[main] [ 2014-10-09 15:40:37.816 CDT ] [RuntimeExec.runCommand:77]  NumberOfPasswordPrompts=0 
[main] [ 2014-10-09 15:40:37.816 CDT ] [RuntimeExec.runCommand:77]  odie2 
[main] [ 2014-10-09 15:40:37.817 CDT ] [RuntimeExec.runCommand:77]  -n 
[main] [ 2014-10-09 15:40:37.817 CDT ] [RuntimeExec.runCommand:77]  /bin/rm 
[main] [ 2014-10-09 15:40:37.817 CDT ] [RuntimeExec.runCommand:77]  -f 
[main] [ 2014-10-09 15:40:37.827 CDT ] [RuntimeExec.runCommand:77]  /u01/app/11.2.0.4/grid/network/admin/CFSFileName14128872378136797758696065309208.tmp 
[Thread-28] [ 2014-10-09 15:40:37.830 CDT ] [StreamReader.run:61]  In StreamReader.run 
[Thread-27] [ 2014-10-09 15:40:37.830 CDT ] [StreamReader.run:61]  In StreamReader.run 
[main] [ 2014-10-09 15:40:37.830 CDT ] [RuntimeExec.runCommand:142]  runCommand: Waiting for the process
[main] [ 2014-10-09 15:40:37.921 CDT ] [RuntimeExec.runCommand:144]  runCommand: process returns 0
[main] [ 2014-10-09 15:40:37.921 CDT ] [RuntimeExec.runCommand:161]  RunTimeExec: output>
[main] [ 2014-10-09 15:40:37.921 CDT ] [RuntimeExec.runCommand:170]  RunTimeExec: error>
[main] [ 2014-10-09 15:40:37.922 CDT ] [RuntimeExec.runCommand:192]  Returning from RunTimeExec.runCommand
[main] [ 2014-10-09 15:40:37.922 CDT ] [NativeSystem.isCmdScv:502]  isCmdScv: cmd=[/usr/bin/ssh -o FallBackToRsh=no -o PasswordAuthentication=no -o StrictHostKeyChecking=yes -o NumberOfPasswordPrompts=0 odie2 -n /bin/rm -f /u01/app/11.2.0.4/grid/network/admin/CFSFileName14128872378136797758696065309208.tmp]
[main] [ 2014-10-09 15:40:37.922 CDT ] [NativeSystem.isCmdScv:552]  isCmdScv: /usr/bin/ssh is present.
[main] [ 2014-10-09 15:40:37.922 CDT ] [NativeSystem.isCmdScv:554]  isCmdScv: /usr/bin/ssh is a file.
[main] [ 2014-10-09 15:40:37.923 CDT ] [NativeSystem.isCmdScv:571]  isCmdScv: returned true
[main] [ 2014-10-09 15:40:37.923 CDT ] [NativeSystem.rununixcmd:1152]  NativeSystem.rununixcmd: RetString 1| :successful
[main] [ 2014-10-09 15:40:37.923 CDT ] [UnixSystem.isSharedPath:1606]  UnixSystem.isShared: removing file /u01/app/11.2.0.4/grid/network/admin/CFSFileName14128872378136797758696065309208.tmpon  odie1
[main] [ 2014-10-09 15:40:37.923 CDT ] [RuntimeExec.runCommand:75]  Calling Runtime.exec() with the command 
[main] [ 2014-10-09 15:40:37.923 CDT ] [RuntimeExec.runCommand:77]  /bin/rm 
[main] [ 2014-10-09 15:40:37.924 CDT ] [RuntimeExec.runCommand:77]  -f 
[main] [ 2014-10-09 15:40:37.924 CDT ] [RuntimeExec.runCommand:77]  /u01/app/11.2.0.4/grid/network/admin/CFSFileName14128872378136797758696065309208.tmp 
[Thread-29] [ 2014-10-09 15:40:37.927 CDT ] [StreamReader.run:61]  In StreamReader.run 
[main] [ 2014-10-09 15:40:37.927 CDT ] [RuntimeExec.runCommand:142]  runCommand: Waiting for the process
[Thread-30] [ 2014-10-09 15:40:37.927 CDT ] [StreamReader.run:61]  In StreamReader.run 
[main] [ 2014-10-09 15:40:37.928 CDT ] [RuntimeExec.runCommand:144]  runCommand: process returns 0
[main] [ 2014-10-09 15:40:37.928 CDT ] [RuntimeExec.runCommand:161]  RunTimeExec: output>
[main] [ 2014-10-09 15:40:37.929 CDT ] [RuntimeExec.runCommand:170]  RunTimeExec: error>
[main] [ 2014-10-09 15:40:37.929 CDT ] [RuntimeExec.runCommand:192]  Returning from RunTimeExec.runCommand
[main] [ 2014-10-09 15:40:37.929 CDT ] [NativeSystem.isCmdScv:502]  isCmdScv: cmd=[/bin/rm -f /u01/app/11.2.0.4/grid/network/admin/CFSFileName14128872378136797758696065309208.tmp]
[main] [ 2014-10-09 15:40:37.929 CDT ] [NativeSystem.isCmdScv:571]  isCmdScv: returned false
[main] [ 2014-10-09 15:40:37.930 CDT ] [NativeSystem.rununixcmd:1152]  NativeSystem.rununixcmd: RetString 1| :successful
[main] [ 2014-10-09 15:40:37.930 CDT ] [UnixSystem.isSharedPath:1611]  UnixSystem.isShared: creating file /u01/app/11.2.0.4/grid/network/admin/CFSFileName14128872378136797758696065309208.tmp
[main] [ 2014-10-09 15:40:37.930 CDT ] [UnixSystem.testCFSFile:1706]  The unix command is /usr/bin/ssh -o FallBackToRsh=no  -o PasswordAuthentication=no  -o StrictHostKeyChecking=yes  -o NumberOfPasswordPrompts=0  odie2 -n /bin/sh -c "/bin/ls /u01/app/11.2.0.4/grid/network/admin > /dev/null 2>&1  && /bin/cat /u01/app/11.2.0.4/grid/network/admin/CFSFileName14128872378136797758696065309208.tmp"
[main] [ 2014-10-09 15:40:37.930 CDT ] [RuntimeExec.runCommand:75]  Calling Runtime.exec() with the command 
[main] [ 2014-10-09 15:40:37.930 CDT ] [RuntimeExec.runCommand:77]  /usr/bin/ssh 
[main] [ 2014-10-09 15:40:37.931 CDT ] [RuntimeExec.runCommand:77]  -o 
[main] [ 2014-10-09 15:40:37.931 CDT ] [RuntimeExec.runCommand:77]  FallBackToRsh=no 
[main] [ 2014-10-09 15:40:37.931 CDT ] [RuntimeExec.runCommand:77]  -o 
[main] [ 2014-10-09 15:40:37.931 CDT ] [RuntimeExec.runCommand:77]  PasswordAuthentication=no 
[main] [ 2014-10-09 15:40:37.931 CDT ] [RuntimeExec.runCommand:77]  -o 
[main] [ 2014-10-09 15:40:37.932 CDT ] [RuntimeExec.runCommand:77]  StrictHostKeyChecking=yes 
[main] [ 2014-10-09 15:40:37.932 CDT ] [RuntimeExec.runCommand:77]  -o 
[main] [ 2014-10-09 15:40:37.932 CDT ] [RuntimeExec.runCommand:77]  NumberOfPasswordPrompts=0 
[main] [ 2014-10-09 15:40:37.932 CDT ] [RuntimeExec.runCommand:77]  odie2 
[main] [ 2014-10-09 15:40:37.932 CDT ] [RuntimeExec.runCommand:77]  -n 
[main] [ 2014-10-09 15:40:37.933 CDT ] [RuntimeExec.runCommand:77]  /bin/sh 
[main] [ 2014-10-09 15:40:37.933 CDT ] [RuntimeExec.runCommand:77]  -c 
[main] [ 2014-10-09 15:40:37.933 CDT ] [RuntimeExec.runCommand:77]  "/bin/ls 
[main] [ 2014-10-09 15:40:37.933 CDT ] [RuntimeExec.runCommand:77]  /u01/app/11.2.0.4/grid/network/admin 
[main] [ 2014-10-09 15:40:37.933 CDT ] [RuntimeExec.runCommand:77]  > 
[main] [ 2014-10-09 15:40:37.934 CDT ] [RuntimeExec.runCommand:77]  /dev/null 
[main] [ 2014-10-09 15:40:37.934 CDT ] [RuntimeExec.runCommand:77]  2>&1 
[main] [ 2014-10-09 15:40:37.934 CDT ] [RuntimeExec.runCommand:77]  && 
[main] [ 2014-10-09 15:40:37.934 CDT ] [RuntimeExec.runCommand:77]  /bin/cat 
[main] [ 2014-10-09 15:40:37.934 CDT ] [RuntimeExec.runCommand:77]  /u01/app/11.2.0.4/grid/network/admin/CFSFileName14128872378136797758696065309208.tmp" 
[Thread-31] [ 2014-10-09 15:40:37.937 CDT ] [StreamReader.run:61]  In StreamReader.run 
[main] [ 2014-10-09 15:40:37.937 CDT ] [RuntimeExec.runCommand:142]  runCommand: Waiting for the process
[Thread-32] [ 2014-10-09 15:40:37.937 CDT ] [StreamReader.run:61]  In StreamReader.run 
[Thread-32] [ 2014-10-09 15:40:38.069 CDT ] [StreamReader.run:65]  ERROR>/bin/cat: /u01/app/11.2.0.4/grid/network/admin/CFSFileName14128872378136797758696065309208.tmp: No such file or directory
[main] [ 2014-10-09 15:40:38.070 CDT ] [RuntimeExec.runCommand:144]  runCommand: process returns 1
[main] [ 2014-10-09 15:40:38.070 CDT ] [RuntimeExec.runCommand:161]  RunTimeExec: output>
[main] [ 2014-10-09 15:40:38.070 CDT ] [RuntimeExec.runCommand:170]  RunTimeExec: error>
[main] [ 2014-10-09 15:40:38.071 CDT ] [RuntimeExec.runCommand:173]  /bin/cat: /u01/app/11.2.0.4/grid/network/admin/CFSFileName14128872378136797758696065309208.tmp: No such file or directory
[main] [ 2014-10-09 15:40:38.071 CDT ] [RuntimeExec.runCommand:192]  Returning from RunTimeExec.runCommand
[main] [ 2014-10-09 15:40:38.071 CDT ] [UnixSystem.testCFSFile:1718]  Command output is empty
[main] [ 2014-10-09 15:40:38.071 CDT ] [UnixSystem.testCFSFile:1719]  ERROR: /bin/cat: /u01/app/11.2.0.4/grid/network/admin/CFSFileName14128872378136797758696065309208.tmp: No such file or directory from node odie2
[main] [ 2014-10-09 15:40:38.071 CDT ] [OPSUtil.isShared:252]  OPSUtil.isShared returns: false
[main] [ 2014-10-09 15:40:38.076 CDT ] [ConfigureProfile.setProfileParam:136]  Setting NAMES.DIRECTORY_PATH: (TNSNAMES, EZCONNECT)
[main] [ 2014-10-09 15:40:38.076 CDT ] [ConfigureProfile.setProfileParam:136]  Setting ADR_BASE: /u01/app/grid
[main] [ 2014-10-09 15:40:38.085 CDT ] [ConfigureListenerOPS.setNodeList:195]  Setting nodeNameList: #nodes is 2
[main] [ 2014-10-09 15:40:38.085 CDT ] [ConfigureListenerOPS.setNodeList:197]  node[0] is odie1
[main] [ 2014-10-09 15:40:38.085 CDT ] [ConfigureListenerOPS.setNodeList:197]  node[1] is odie2
[main] [ 2014-10-09 15:40:38.085 CDT ] [OPSUtil.isShared:242]  odie1
[main] [ 2014-10-09 15:40:38.086 CDT ] [OPSUtil.isShared:242]  odie2
[main] [ 2014-10-09 15:40:38.086 CDT ] [GetActiveNodes.create:226]  Returning an existing instance of GetActiveNodes
[main] [ 2014-10-09 15:40:38.086 CDT ] [Cluster.verifyNodeList:1148]  clusterNodes[0]=odie1
[main] [ 2014-10-09 15:40:38.086 CDT ] [Cluster.verifyNodeList:1148]  clusterNodes[1]=odie2
[main] [ 2014-10-09 15:40:38.086 CDT ] [Cluster.verifyNodeList:1153]  nodeList[0]=odie1
[main] [ 2014-10-09 15:40:38.087 CDT ] [Cluster.verifyNodeList:1153]  nodeList[1]=odie2
[main] [ 2014-10-09 15:40:38.087 CDT ] [GetActiveNodes.create:226]  Returning an existing instance of GetActiveNodes
[main] [ 2014-10-09 15:40:38.087 CDT ] [Cluster.isSharedPath:1072]  NodeList=[odie1, odie2]
[main] [ 2014-10-09 15:40:38.087 CDT ] [Cluster.isSharedPath:1108]  pathName=/u01/app/11.2.0.4/grid/network/admin/ dirPath = /u01/app/11.2.0.4/grid/network/admin
[main] [ 2014-10-09 15:40:38.087 CDT ] [UnixSystem.isSharedPath:1592]  dirPath=/u01/app/11.2.0.4/grid/network/admin
[main] [ 2014-10-09 15:40:38.088 CDT ] [UnixSystem.isSharedPath:1597]  UnixSystem.isShared: pathName=/u01/app/11.2.0.4/grid/network/admin tempFile=CFSFileName14128872380877927304426374630190.tmp
[main] [ 2014-10-09 15:40:38.088 CDT ] [UnixSystem.isSharedPath:1602]  UnixSystem.isShared: dirPathName is /u01/app/11.2.0.4/grid/network/admin/CFSFileName14128872380877927304426374630190.tmp
[main] [ 2014-10-09 15:40:38.088 CDT ] [UnixSystem.isSharedPath:1606]  UnixSystem.isShared: removing file /u01/app/11.2.0.4/grid/network/admin/CFSFileName14128872380877927304426374630190.tmpon  odie2
[main] [ 2014-10-09 15:40:38.088 CDT ] [Utils.getLocalHost:481]  Hostname retrieved: odie1.ship.iodp.tamu.edu, returned: odie1
[main] [ 2014-10-09 15:40:38.088 CDT ] [RuntimeExec.runCommand:75]  Calling Runtime.exec() with the command 
[main] [ 2014-10-09 15:40:38.089 CDT ] [RuntimeExec.runCommand:77]  /usr/bin/ssh 
[main] [ 2014-10-09 15:40:38.089 CDT ] [RuntimeExec.runCommand:77]  -o 
[main] [ 2014-10-09 15:40:38.089 CDT ] [RuntimeExec.runCommand:77]  FallBackToRsh=no 
[main] [ 2014-10-09 15:40:38.089 CDT ] [RuntimeExec.runCommand:77]  -o 
[main] [ 2014-10-09 15:40:38.089 CDT ] [RuntimeExec.runCommand:77]  PasswordAuthentication=no 
[main] [ 2014-10-09 15:40:38.090 CDT ] [RuntimeExec.runCommand:77]  -o 
[main] [ 2014-10-09 15:40:38.090 CDT ] [RuntimeExec.runCommand:77]  StrictHostKeyChecking=yes 
[main] [ 2014-10-09 15:40:38.090 CDT ] [RuntimeExec.runCommand:77]  -o 
[main] [ 2014-10-09 15:40:38.090 CDT ] [RuntimeExec.runCommand:77]  NumberOfPasswordPrompts=0 
[main] [ 2014-10-09 15:40:38.090 CDT ] [RuntimeExec.runCommand:77]  odie2 
[main] [ 2014-10-09 15:40:38.090 CDT ] [RuntimeExec.runCommand:77]  -n 
[main] [ 2014-10-09 15:40:38.091 CDT ] [RuntimeExec.runCommand:77]  /bin/rm 
[main] [ 2014-10-09 15:40:38.091 CDT ] [RuntimeExec.runCommand:77]  -f 
[main] [ 2014-10-09 15:40:38.091 CDT ] [RuntimeExec.runCommand:77]  /u01/app/11.2.0.4/grid/network/admin/CFSFileName14128872380877927304426374630190.tmp 
[Thread-34] [ 2014-10-09 15:40:38.094 CDT ] [StreamReader.run:61]  In StreamReader.run 
[main] [ 2014-10-09 15:40:38.094 CDT ] [RuntimeExec.runCommand:142]  runCommand: Waiting for the process
[Thread-33] [ 2014-10-09 15:40:38.094 CDT ] [StreamReader.run:61]  In StreamReader.run 
[main] [ 2014-10-09 15:40:38.187 CDT ] [RuntimeExec.runCommand:144]  runCommand: process returns 0
[main] [ 2014-10-09 15:40:38.188 CDT ] [RuntimeExec.runCommand:161]  RunTimeExec: output>
[main] [ 2014-10-09 15:40:38.188 CDT ] [RuntimeExec.runCommand:170]  RunTimeExec: error>
[main] [ 2014-10-09 15:40:38.188 CDT ] [RuntimeExec.runCommand:192]  Returning from RunTimeExec.runCommand
[main] [ 2014-10-09 15:40:38.188 CDT ] [NativeSystem.isCmdScv:502]  isCmdScv: cmd=[/usr/bin/ssh -o FallBackToRsh=no -o PasswordAuthentication=no -o StrictHostKeyChecking=yes -o NumberOfPasswordPrompts=0 odie2 -n /bin/rm -f /u01/app/11.2.0.4/grid/network/admin/CFSFileName14128872380877927304426374630190.tmp]
[main] [ 2014-10-09 15:40:38.189 CDT ] [NativeSystem.isCmdScv:552]  isCmdScv: /usr/bin/ssh is present.
[main] [ 2014-10-09 15:40:38.189 CDT ] [NativeSystem.isCmdScv:554]  isCmdScv: /usr/bin/ssh is a file.
[main] [ 2014-10-09 15:40:38.189 CDT ] [NativeSystem.isCmdScv:571]  isCmdScv: returned true
[main] [ 2014-10-09 15:40:38.189 CDT ] [NativeSystem.rununixcmd:1152]  NativeSystem.rununixcmd: RetString 1| :successful
[main] [ 2014-10-09 15:40:38.189 CDT ] [UnixSystem.isSharedPath:1606]  UnixSystem.isShared: removing file /u01/app/11.2.0.4/grid/network/admin/CFSFileName14128872380877927304426374630190.tmpon  odie1
[main] [ 2014-10-09 15:40:38.190 CDT ] [RuntimeExec.runCommand:75]  Calling Runtime.exec() with the command 
[main] [ 2014-10-09 15:40:38.190 CDT ] [RuntimeExec.runCommand:77]  /bin/rm 
[main] [ 2014-10-09 15:40:38.190 CDT ] [RuntimeExec.runCommand:77]  -f 
[main] [ 2014-10-09 15:40:38.190 CDT ] [RuntimeExec.runCommand:77]  /u01/app/11.2.0.4/grid/network/admin/CFSFileName14128872380877927304426374630190.tmp 
[Thread-35] [ 2014-10-09 15:40:38.193 CDT ] [StreamReader.run:61]  In StreamReader.run 
[main] [ 2014-10-09 15:40:38.193 CDT ] [RuntimeExec.runCommand:142]  runCommand: Waiting for the process
[Thread-36] [ 2014-10-09 15:40:38.193 CDT ] [StreamReader.run:61]  In StreamReader.run 
[main] [ 2014-10-09 15:40:38.195 CDT ] [RuntimeExec.runCommand:144]  runCommand: process returns 0
[main] [ 2014-10-09 15:40:38.195 CDT ] [RuntimeExec.runCommand:161]  RunTimeExec: output>
[main] [ 2014-10-09 15:40:38.195 CDT ] [RuntimeExec.runCommand:170]  RunTimeExec: error>
[main] [ 2014-10-09 15:40:38.195 CDT ] [RuntimeExec.runCommand:192]  Returning from RunTimeExec.runCommand
[main] [ 2014-10-09 15:40:38.195 CDT ] [NativeSystem.isCmdScv:502]  isCmdScv: cmd=[/bin/rm -f /u01/app/11.2.0.4/grid/network/admin/CFSFileName14128872380877927304426374630190.tmp]
[main] [ 2014-10-09 15:40:38.196 CDT ] [NativeSystem.isCmdScv:571]  isCmdScv: returned false
[main] [ 2014-10-09 15:40:38.196 CDT ] [NativeSystem.rununixcmd:1152]  NativeSystem.rununixcmd: RetString 1| :successful
